Mode,Mois,Année,Service,Aéroport d'origine,Aéroport de destination,Compagnie,Nbre mensuel de vols programmés par la Cie sur la relation,Nbre mensuel de vols assurés par la Cie sur la relation,Part (%) de vols assurés par la Cie sur la relation (mois),Nbre mensuel de vols annulés par la Cie sur la relation,Part (%) des vols annulés par la Cie sur la relation (mois),Part (%) de la Cie dans les vols en retard à l'arrivée sur la relation (mois),Part (%) des vols exploités par la Cie en retard à l'arrivée sur la relation (mois),Retard mensuel moyen à l'arrivée des vols exploités par la Cie sur la relation (min),Code Cie,Code Aero Départ,Code Aero Destination,retards moyennés sur tous les vols de la liaison - compagnie à l'arrivée
Avion,4,2019,International,MANCHESTER,PARIS-CDG,EASYJET R-U,39,39,16.3,0,0,10,12.8,36,EZY,EGCC,LFPG,6
Avion,4,2019,International,MANCHESTER,PARIS-CDG,FLYBE,112,112,46.9,0,0,70,31.3,41,BEE,EGCC,LFPG,14
Avion,5,2019,International,MANCHESTER,PARIS-CDG,AIR FRANCE,88,87,35.8,1,1.1,16.3,8.1,19,AFR,EGCC,LFPG,3
Avion,5,2019,International,MANCHESTER,PARIS-CDG,EASYJET R-U,40,40,16.5,0,0,27.9,30,26,EZY,EGCC,LFPG,10
Avion,5,2019,International,MANCHESTER,PARIS-CDG,FLYBE,116,116,47.7,0,0,55.8,20.7,52,BEE,EGCC,LFPG,11
Avion,6,2019,International,MANCHESTER,PARIS-CDG,AIR FRANCE,89,89,37.6,0,0,27.1,18,38,AFR,EGCC,LFPG,9
Avion,6,2019,International,MANCHESTER,PARIS-CDG,EASYJET,38,38,16,0,0,20.3,31.6,41,EZY,EGCC,LFPG,15
Avion,6,2019,International,MANCHESTER,PARIS-CDG,FLYBE,110,110,46.4,0,0,52.5,28.2,47,BEE,EGCC,LFPG,15
Avion,7,2019,International,MANCHESTER,PARIS-CDG,AIR FRANCE,92,92,37.3,0,0,29.5,19.6,41,AFR,EGCC,LFPG,10
Avion,7,2019,International,MANCHESTER,PARIS-CDG,EASYJET,40,40,16.2,0,0,9.8,15,49,EZY,EGCC,LFPG,10
Avion,7,2019,International,MANCHESTER,PARIS-CDG,FLYBE,116,115,46.6,1,0.9,60.7,32.2,62,BEE,EGCC,LFPG,22
Avion,8,2019,International,MANCHESTER,PARIS-CDG,AIR FRANCE,93,92,37.4,1,1.1,18.6,12,37,AFR,EGCC,LFPG,6
Avion,8,2019,International,MANCHESTER,PARIS-CDG,EASYJET,40,39,15.9,1,2.5,18.6,28.2,70,EZY,EGCC,LFPG,22
Avion,8,2019,International,MANCHESTER,PARIS-CDG,FLYBE,115,115,46.8,0,0,62.7,32.2,49,BEE,EGCC,LFPG,17
Avion,9,2019,International,MANCHESTER,PARIS-CDG,AIR FRANCE,90,90,37.5,0,0,30,16.7,25,AFR,EGCC,LFPG,6
Avion,9,2019,International,MANCHESTER,PARIS-CDG,EASYJET,40,39,16.3,1,2.5,12,15.4,29,EZY,EGCC,LFPG,7
Avion,9,2019,International,MANCHESTER,PARIS-CDG,FLYBE,111,111,46.3,0,0,58,26.1,43,BEE,EGCC,LFPG,12
Avion,10,2018,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,78,78,40.84,0,0,65.52,24.36,31,RAM,GMMX,LFPO,10
Avion,10,2018,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,94,94,49.21,0,0,34.48,10.64,36,TVF,GMMX,LFPO,5
Avion,10,2018,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,19,19,9.95,0,0,0,0,,JAF,GMMX,LFPO,3
Avion,11,2018,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,44,44,30.1,0,0,80,45.5,53,RAM,GMMX,LFPO,27
Avion,11,2018,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,87,87,59.6,0,0,20,5.8,42,TVF,GMMX,LFPO,3
Avion,11,2018,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,15,15,10.3,0,0,0,0,,JAF,GMMX,LFPO,0
Avion,12,2018,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,60,60,34.3,0,0,58.5,40,54,RAM,GMMX,LFPO,24
Avion,12,2018,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,98,98,56,0,0,31.7,13.3,54,TVF,GMMX,LFPO,8
Avion,12,2018,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,18,17,9.7,1,5.6,9.8,23.5,121,JAF,GMMX,LFPO,29
Avion,1,2019,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,55,54,32.7,1,1.8,51.3,37,45,RAM,GMMX,LFPO,20
Avion,1,2019,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,97,97,58.8,0,0,41,16.5,53,TVF,GMMX,LFPO,10
Avion,1,2019,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,14,14,8.5,0,0,7.7,21.4,50,JAF,GMMX,LFPO,11
Avion,2,2019,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,44,44,31.2,0,0,64.3,40.9,26,RAM,GMMX,LFPO,14
Avion,2,2019,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,82,82,58.2,0,0,32.1,11,44,TVF,GMMX,LFPO,6
Avion,2,2019,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,15,15,10.6,0,0,3.6,6.7,46,JAF,GMMX,LFPO,3
Avion,3,2019,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,49,49,30.6,0,0,70.4,38.8,36,RAM,GMMX,LFPO,16
Avion,3,2019,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,93,93,58.1,0,0,25.9,7.5,74,TVF,GMMX,LFPO,6
Avion,3,2019,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,18,18,11.3,0,0,3.7,5.6,16,JAF,GMMX,LFPO,2
Avion,4,2019,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,120,120,52.6,0,0,86.4,63.3,36,RAM,GMMX,LFPO,25
Avion,4,2019,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,91,91,39.9,0,0,10.2,9.9,34,TVF,GMMX,LFPO,6
Avion,4,2019,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,17,17,7.5,0,0,3.4,17.7,45,JAF,GMMX,LFPO,10
Avion,5,2019,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,53,52,43.7,1,1.9,80,38.5,32,RAM,GMMX,LFPO,16
Avion,5,2019,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,53,53,44.5,0,0,16,7.6,45,TVF,GMMX,LFPO,5
Avion,5,2019,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,14,14,11.8,0,0,4,7.1,27,JAF,GMMX,LFPO,6
Avion,6,2019,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,50,50,35.5,0,0,60.6,40,30,RAM,GMMX,LFPO,15
Avion,6,2019,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,77,77,54.6,0,0,39.4,16.9,49,TVF,GMMX,LFPO,10
Avion,6,2019,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,14,14,9.9,0,0,0,0,,JAF,GMMX,LFPO,2
Avion,7,2019,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,45,45,30.6,0,0,42.4,31.1,37,RAM,GMMX,LFPO,14
Avion,7,2019,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,92,90,61.2,2,2.2,51.5,18.9,57,TVF,GMMX,LFPO,12
Avion,7,2019,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,12,12,8.2,0,0,6.1,16.7,19,JAF,GMMX,LFPO,3
Avion,8,2019,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,60,60,35.5,0,0,60,50,34,RAM,GMMX,LFPO,19
Avion,8,2019,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,98,96,56.8,2,2,40,20.8,34,TVF,GMMX,LFPO,9
Avion,8,2019,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,13,13,7.7,0,0,0,0,,JAF,GMMX,LFPO,1
Avion,9,2019,International,MARRAKECH,PARIS-ORLY,ROYAL AIR MAROC,58,57,36.5,1,1.7000000000000002,57.1,49.1,33,RAM,GMMX,LFPO,19
Avion,9,2019,International,MARRAKECH,PARIS-ORLY,TRANSAVIA FRANCE,88,88,56.4,0,0,42.9,23.9,58,TVF,GMMX,LFPO,16
Avion,9,2019,International,MARRAKECH,PARIS-ORLY,TUIFLY BELGIUM,11,11,7.1,0,0,0,0,,JAF,GMMX,LFPO,5
Avion,10,2018,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,92,92,100,0,0,100,29.35,36,CCM,LFML,LFKJ,14
Avion,11,2018,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,90,90,100,0,0,100,3.3,27,CCM,LFML,LFKJ,3
Avion,12,2018,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,95,95,100,0,0,100,11.6,26,CCM,LFML,LFKJ,4
Avion,1,2019,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,93,93,100,0,0,100,2.2,44,CCM,LFML,LFKJ,2
Avion,2,2019,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,91,91,100,0,0,100,3.3,28,CCM,LFML,LFKJ,2
Avion,3,2019,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,109,109,100,0,0,100,3.7,107,CCM,LFML,LFKJ,5
Avion,4,2019,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,90,90,100,0,0,100,42.2,36,CCM,LFML,LFKJ,18
Avion,5,2019,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,93,93,100,0,0,100,22.6,34,CCM,LFML,LFKJ,11
Avion,6,2019,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,91,91,100,0,0,100,44,32,CCM,LFML,LFKJ,18
Avion,7,2019,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,93,93,100,0,0,100,53.8,45,CCM,LFML,LFKJ,27
Avion,8,2019,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,99,99,100,0,0,100,42.4,53,CCM,LFML,LFKJ,25
Avion,9,2019,Intérieur,MARSEILLE,AJACCIO,AIR CORSICA,90,90,100,0,0,100,26.7,37,CCM,LFML,LFKJ,13
Avion,10,2018,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,96,96,100,0,0,100,22.92,47,CCM,LFML,LFKB,13
Avion,11,2018,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,90,90,100,0,0,100,4.4,36,CCM,LFML,LFKB,4
Avion,12,2018,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,96,96,100,0,0,100,9.4,112,CCM,LFML,LFKB,12
Avion,1,2019,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,93,93,100,0,0,100,1.1,18,CCM,LFML,LFKB,1
Avion,2,2019,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,84,84,100,0,0,100,3.6,59,CCM,LFML,LFKB,4
Avion,3,2019,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,94,94,100,0,0,100,8.5,94,CCM,LFML,LFKB,9
Avion,4,2019,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,90,90,100,0,0,100,24.4,50,CCM,LFML,LFKB,15
Avion,5,2019,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,94,94,100,0,0,100,19.2,41,CCM,LFML,LFKB,10
Avion,6,2019,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,91,91,100,0,0,100,22,56,CCM,LFML,LFKB,15
Avion,7,2019,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,93,93,100,0,0,100,35.5,52,CCM,LFML,LFKB,21
Avion,8,2019,Intérieur,MARSEILLE,BASTIA,AIR CORSICA,98,98,100,0,0,100,29.6,57,CCM,LFML,LFKB,19
Avion,10,2018,Intérieur,MARSEILLE,BORDEAUX,EASYJET R-U,34,34,27.2,0,0,14.29,5.88,54,EZY,LFML,LFBD,5
Avion,10,2018,Intérieur,MARSEILLE,BORDEAUX,HOP!,91,91,72.8,0,0,85.71,13.19,45,HOP,LFML,LFBD,7
Avion,11,2018,Intérieur,MARSEILLE,BORDEAUX,EASYJET R-U,45,45,37.5,0,0,16.7,2.2,20,EZY,LFML,LFBD,1
Avion,11,2018,Intérieur,MARSEILLE,BORDEAUX,HOP!,75,75,62.5,0,0,83.3,6.7,60,HOP,LFML,LFBD,5
Avion,12,2018,Intérieur,MARSEILLE,BORDEAUX,EASYJET R-U,48,46,40.4,2,4.2,30,6.5,77,EZY,LFML,LFBD,7
Avion,12,2018,Intérieur,MARSEILLE,BORDEAUX,HOP!,68,68,59.7,0,0,70,10.3,35,HOP,LFML,LFBD,5
Avion,1,2019,Intérieur,MARSEILLE,BORDEAUX,AIR FRANCE HOP!,72,71,63.4,1,1.4,33.3,1.4,222,HOP,LFML,LFBD,5
Avion,1,2019,Intérieur,MARSEILLE,BORDEAUX,EASYJET R-U,41,41,36.6,0,0,66.7,4.9,33,EZY,LFML,LFBD,3
Avion,2,2019,Intérieur,MARSEILLE,BORDEAUX,AIR FRANCE HOP!,72,72,62.6,0,0,54.6,8.3,27,HOP,LFML,LFBD,3
Avion,2,2019,Intérieur,MARSEILLE,BORDEAUX,EASYJET R-U,43,43,37.4,0,0,45.5,11.6,37,EZY,LFML,LFBD,6
Avion,3,2019,Intérieur,MARSEILLE,BORDEAUX,AIR FRANCE HOP!,78,78,61.9,0,0,57.1,10.3,46,HOP,LFML,LFBD,5
Avion,3,2019,Intérieur,MARSEILLE,BORDEAUX,EASYJET R-U,48,48,38.1,0,0,42.9,12.5,47,EZY,LFML,LFBD,6
Avion,4,2019,Intérieur,MARSEILLE,BORDEAUX,AIR FRANCE HOP!,80,80,57.6,0,0,61.9,16.3,39,HOP,LFML,LFBD,9
Avion,4,2019,Intérieur,MARSEILLE,BORDEAUX,EASYJET R-U,30,30,21.6,0,0,19.1,13.3,62,EZY,LFML,LFBD,9
Avion,4,2019,Intérieur,MARSEILLE,BORDEAUX,RYANAIR,29,29,20.9,0,0,19.1,13.8,35,RYR,LFML,LFBD,7
Avion,5,2019,Intérieur,MARSEILLE,BORDEAUX,AIR FRANCE HOP!,79,78,56.5,1,1.3,45.5,12.8,44,HOP,LFML,LFBD,7
Avion,5,2019,Intérieur,MARSEILLE,BORDEAUX,EASYJET R-U,30,30,21.7,0,0,13.6,10,58,EZY,LFML,LFBD,6
Avion,5,2019,Intérieur,MARSEILLE,BORDEAUX,RYANAIR,31,30,21.7,1,3.2,40.9,30,32,RYR,LFML,LFBD,13
Avion,6,2019,Intérieur,MARSEILLE,BORDEAUX,AIR FRANCE HOP!,77,77,53.1,0,0,63,22.1,45,HOP,LFML,LFBD,11
Avion,6,2019,Intérieur,MARSEILLE,BORDEAUX,EASYJET,38,38,26.2,0,0,14.8,10.5,45,EZY,LFML,LFBD,6
Avion,6,2019,Intérieur,MARSEILLE,BORDEAUX,RYANAIR,30,30,20.7,0,0,22.2,20,41,RYR,LFML,LFBD,12
Avion,7,2019,Intérieur,MARSEILLE,BORDEAUX,AIR FRANCE HOP!,82,82,52.2,0,0,69.2,22,34,HOP,LFML,LFBD,9
Avion,7,2019,Intérieur,MARSEILLE,BORDEAUX,EASYJET,44,44,28,0,0,15.4,9.1,35,EZY,LFML,LFBD,3
Avion,7,2019,Intérieur,MARSEILLE,BORDEAUX,RYANAIR,31,31,19.8,0,0,15.4,12.9,35,RYR,LFML,LFBD,6
Avion,8,2019,Intérieur,MARSEILLE,BORDEAUX,AIR FRANCE HOP!,64,64,46,0,0,55,17.2,32,HOP,LFML,LFBD,8
Avion,8,2019,Intérieur,MARSEILLE,BORDEAUX,EASYJET,44,44,31.7,0,0,20,9.1,87,EZY,LFML,LFBD,8
Avion,8,2019,Intérieur,MARSEILLE,BORDEAUX,RYANAIR,31,31,22.3,0,0,25,16.1,34,RYR,LFML,LFBD,6
Avion,9,2019,Intérieur,MARSEILLE,BORDEAUX,AIR FRANCE,80,80,50.6,0,0,63.2,15,37,AFR,LFML,LFBD,7
Avion,9,2019,Intérieur,MARSEILLE,BORDEAUX,EASYJET,48,48,30.4,0,0,5.3,2.1,115,EZY,LFML,LFBD,3
Avion,9,2019,Intérieur,MARSEILLE,BORDEAUX,RYANAIR,30,30,19,0,0,31.6,20,39,RYR,LFML,LFBD,9
Avion,10,2018,Intérieur,MARSEILLE,BREST,RYANAIR,30,30,100,0,0,100,23.33,26,RYR,LFML,LFRB,8
Avion,11,2018,Intérieur,MARSEILLE,BREST,RYANAIR,30,30,100,0,0,100,23.3,33,RYR,LFML,LFRB,12
Avion,12,2018,Intérieur,MARSEILLE,BREST,RYANAIR,29,29,100,0,0,100,31,29,RYR,LFML,LFRB,13
Avion,1,2019,Intérieur,MARSEILLE,BREST,RYANAIR,31,31,100,0,0,100,12.9,37,RYR,LFML,LFRB,6
Avion,2,2019,Intérieur,MARSEILLE,BREST,RYANAIR,29,29,100,0,0,100,27.6,35,RYR,LFML,LFRB,12
Avion,3,2019,Intérieur,MARSEILLE,BREST,RYANAIR,30,30,100,0,0,100,16.7,30,RYR,LFML,LFRB,8
Avion,4,2019,Intérieur,MARSEILLE,BREST,RYANAIR,29,29,100,0,0,100,31,28,RYR,LFML,LFRB,10
Avion,5,2019,Intérieur,MARSEILLE,BREST,RYANAIR,29,29,100,0,0,100,24.1,50,RYR,LFML,LFRB,14
Avion,6,2019,Intérieur,MARSEILLE,BREST,RYANAIR,30,30,100,0,0,100,23.3,41,RYR,LFML,LFRB,11
Avion,7,2019,Intérieur,MARSEILLE,BREST,RYANAIR,31,31,100,0,0,100,19.4,67,RYR,LFML,LFRB,16
Avion,8,2019,Intérieur,MARSEILLE,BREST,AIR FRANCE HOP!,7,7,18.4,0,0,22.2,28.6,38,HOP,LFML,LFRB,12
Avion,8,2019,Intérieur,MARSEILLE,BREST,RYANAIR,31,31,81.6,0,0,77.8,22.6,37,RYR,LFML,LFRB,10
Avion,9,2019,Intérieur,MARSEILLE,BREST,RYANAIR,30,30,100,0,0,100,16.7,28,RYR,LFML,LFRB,6
Avion,10,2018,Intérieur,MARSEILLE,LILLE,HOP!,77,77,74.04,0,0,60,11.69,73,HOP,LFML,LFQQ,10
Avion,10,2018,Intérieur,MARSEILLE,LILLE,RYANAIR,27,27,25.96,0,0,40,22.22,23,RYR,LFML,LFQQ,8
Avion,11,2018,Intérieur,MARSEILLE,LILLE,HOP!,72,72,80.9,0,0,60,4.2,62,HOP,LFML,LFQQ,4
Avion,11,2018,Intérieur,MARSEILLE,LILLE,RYANAIR,17,17,19.1,0,0,40,11.8,22,RYR,LFML,LFQQ,6
Avion,12,2018,Intérieur,MARSEILLE,LILLE,HOP!,67,67,80.7,0,0,56.3,13.4,48,HOP,LFML,LFQQ,8
Avion,12,2018,Intérieur,MARSEILLE,LILLE,RYANAIR,16,16,19.3,0,0,43.8,43.8,43,RYR,LFML,LFQQ,22
Avion,1,2019,Intérieur,MARSEILLE,LILLE,AIR FRANCE HOP!,74,74,81.3,0,0,52.6,13.5,83,HOP,LFML,LFQQ,12
Avion,1,2019,Intérieur,MARSEILLE,LILLE,RYANAIR,17,17,18.7,0,0,47.4,52.9,30,RYR,LFML,LFQQ,19
Avion,2,2019,Intérieur,MARSEILLE,LILLE,AIR FRANCE HOP!,64,64,80,0,0,20,3.1,53,HOP,LFML,LFQQ,3
Avion,2,2019,Intérieur,MARSEILLE,LILLE,RYANAIR,16,16,20,0,0,80,50,30,RYR,LFML,LFQQ,17
Avion,3,2019,Intérieur,MARSEILLE,LILLE,AIR FRANCE HOP!,76,76,80.9,0,0,36.4,5.3,28,HOP,LFML,LFQQ,2
Avion,3,2019,Intérieur,MARSEILLE,LILLE,RYANAIR,18,18,19.2,0,0,63.6,38.9,27,RYR,LFML,LFQQ,13
Avion,4,2019,Intérieur,MARSEILLE,LILLE,AIR FRANCE HOP!,67,67,69.1,0,0,57.1,17.9,45,HOP,LFML,LFQQ,9
Avion,4,2019,Intérieur,MARSEILLE,LILLE,RYANAIR,30,30,30.9,0,0,42.9,30,42,RYR,LFML,LFQQ,15
Avion,5,2019,Intérieur,MARSEILLE,LILLE,AIR FRANCE HOP!,72,72,70.6,0,0,44.4,5.6,88,HOP,LFML,LFQQ,6
Avion,5,2019,Intérieur,MARSEILLE,LILLE,RYANAIR,30,30,29.4,0,0,55.6,16.7,33,RYR,LFML,LFQQ,9
Avion,6,2019,Intérieur,MARSEILLE,LILLE,AIR FRANCE HOP!,71,71,70.3,0,0,80,5.6,48,HOP,LFML,LFQQ,3
Avion,6,2019,Intérieur,MARSEILLE,LILLE,RYANAIR,30,30,29.7,0,0,20,3.3,16,RYR,LFML,LFQQ,2
Avion,7,2019,Intérieur,MARSEILLE,LILLE,AIR FRANCE HOP!,70,70,69.3,0,0,44.4,5.7,31,HOP,LFML,LFQQ,2
Avion,7,2019,Intérieur,MARSEILLE,LILLE,RYANAIR,31,31,30.7,0,0,55.6,16.1,44,RYR,LFML,LFQQ,8
Avion,8,2019,Intérieur,MARSEILLE,LILLE,AIR FRANCE HOP!,46,46,60.5,0,0,0,0,,HOP,LFML,LFQQ,1
Avion,8,2019,Intérieur,MARSEILLE,LILLE,RYANAIR,30,30,39.5,0,0,100,10,25,RYR,LFML,LFQQ,3
Avion,9,2019,Intérieur,MARSEILLE,LILLE,AIR FRANCE,73,73,71.6,0,0,50,4.1,35,AFR,LFML,LFQQ,2
Avion,9,2019,Intérieur,MARSEILLE,LILLE,RYANAIR,29,29,28.4,0,0,50,10.3,27,RYR,LFML,LFQQ,4
Avion,10,2018,Intérieur,MARSEILLE,LYON,HOP!,72,72,100,0,0,100,11.11,39,HOP,LFML,LFLL,5
Avion,11,2018,Intérieur,MARSEILLE,LYON,HOP!,69,67,100,2,2.9,100,11.9,56,HOP,LFML,LFLL,7
Avion,12,2018,Intérieur,MARSEILLE,LYON,HOP!,53,53,100,0,0,100,20.8,57,HOP,LFML,LFLL,13
Avion,1,2019,Intérieur,MARSEILLE,LYON,AIR FRANCE HOP!,49,47,100,2,4.1,100,10.6,30,HOP,LFML,LFLL,4
Avion,2,2019,Intérieur,MARSEILLE,LYON,AIR FRANCE HOP!,66,62,100,4,6.1,100,11.3,59,HOP,LFML,LFLL,8
Avion,3,2019,Intérieur,MARSEILLE,LYON,AIR FRANCE HOP!,71,71,100,0,0,100,4.2,50,HOP,LFML,LFLL,3
Avion,4,2019,Intérieur,MARSEILLE,LYON,AIR FRANCE HOP!,61,60,100,1,1.6,100,8.3,42,HOP,LFML,LFLL,4
Avion,5,2019,Intérieur,MARSEILLE,LYON,AIR FRANCE HOP!,60,56,100,4,6.7,100,8.9,40,HOP,LFML,LFLL,4
Avion,6,2019,Intérieur,MARSEILLE,LYON,AIR FRANCE HOP!,62,61,100,1,1.6,100,6.6,70,HOP,LFML,LFLL,6
Avion,7,2019,Intérieur,MARSEILLE,LYON,AIR FRANCE HOP!,66,62,100,4,6.1,100,6.5,30,HOP,LFML,LFLL,3
Avion,8,2019,Intérieur,MARSEILLE,LYON,AIR FRANCE HOP!,13,13,100,0,0,,0,,HOP,LFML,LFLL,0
Avion,9,2019,Intérieur,MARSEILLE,LYON,AIR FRANCE,68,66,100,2,2.9,100,6.1,42,AFR,LFML,LFLL,3
Avion,10,2018,Intérieur,MARSEILLE,NANTES,HOP!,90,90,74.38,0,0,47.06,8.89,65,HOP,LFML,LFRS,7
Avion,10,2018,Intérieur,MARSEILLE,NANTES,RYANAIR,31,31,25.62,0,0,52.94,29.03,27,RYR,LFML,LFRS,11
Avion,11,2018,Intérieur,MARSEILLE,NANTES,HOP!,81,80,72.7,1,1.2,43.5,12.5,37,HOP,LFML,LFRS,6
Avion,11,2018,Intérieur,MARSEILLE,NANTES,RYANAIR,30,30,27.3,0,0,56.5,43.3,35,RYR,LFML,LFRS,19
Avion,12,2018,Intérieur,MARSEILLE,NANTES,HOP!,77,77,72.6,0,0,48.7,23.4,44,HOP,LFML,LFRS,12
Avion,12,2018,Intérieur,MARSEILLE,NANTES,RYANAIR,29,29,27.4,0,0,51.4,65.5,34,RYR,LFML,LFRS,24
Avion,1,2019,Intérieur,MARSEILLE,NANTES,AIR FRANCE HOP!,81,81,72.3,0,0,21.1,4.9,74,HOP,LFML,LFRS,4
Avion,1,2019,Intérieur,MARSEILLE,NANTES,RYANAIR,31,31,27.7,0,0,79,48.4,29,RYR,LFML,LFRS,16
Avion,2,2019,Intérieur,MARSEILLE,NANTES,AIR FRANCE HOP!,72,72,72.7,0,0,22.2,2.8,19,HOP,LFML,LFRS,1
Avion,2,2019,Intérieur,MARSEILLE,NANTES,RYANAIR,27,27,27.3,0,0,77.8,25.9,33,RYR,LFML,LFRS,11
Avion,3,2019,Intérieur,MARSEILLE,NANTES,AIR FRANCE HOP!,78,78,72.2,0,0,35.3,7.7,33,HOP,LFML,LFRS,3
Avion,3,2019,Intérieur,MARSEILLE,NANTES,RYANAIR,30,30,27.8,0,0,64.7,36.7,21,RYR,LFML,LFRS,11
Avion,4,2019,Intérieur,MARSEILLE,NANTES,AIR FRANCE HOP!,81,81,65.3,0,0,45.5,12.4,41,HOP,LFML,LFRS,7
Avion,4,2019,Intérieur,MARSEILLE,NANTES,RYANAIR,43,43,34.7,0,0,54.6,27.9,32,RYR,LFML,LFRS,11
Avion,5,2019,Intérieur,MARSEILLE,NANTES,AIR FRANCE HOP!,80,79,65.3,1,1.3,33.3,7.6,88,HOP,LFML,LFRS,8
Avion,5,2019,Intérieur,MARSEILLE,NANTES,RYANAIR,44,42,34.7,2,4.6,66.7,28.6,27,RYR,LFML,LFRS,9
Avion,6,2019,Intérieur,MARSEILLE,NANTES,AIR FRANCE HOP!,78,78,64.5,0,0,59.1,16.7,26,HOP,LFML,LFRS,6
Avion,6,2019,Intérieur,MARSEILLE,NANTES,RYANAIR,43,43,35.5,0,0,40.9,20.9,26,RYR,LFML,LFRS,8
Avion,7,2019,Intérieur,MARSEILLE,NANTES,AIR FRANCE HOP!,80,79,64.2,1,1.3,66.7,15.2,31,HOP,LFML,LFRS,6
Avion,7,2019,Intérieur,MARSEILLE,NANTES,RYANAIR,44,44,35.8,0,0,33.3,13.6,38,RYR,LFML,LFRS,7
Avion,8,2019,Intérieur,MARSEILLE,NANTES,AIR FRANCE HOP!,84,84,65.1,0,0,43.8,8.3,30,HOP,LFML,LFRS,4
Avion,8,2019,Intérieur,MARSEILLE,NANTES,RYANAIR,45,45,34.9,0,0,56.3,20,36,RYR,LFML,LFRS,8
Avion,9,2019,Intérieur,MARSEILLE,NANTES,AIR FRANCE,83,83,66.9,0,0,50,14.5,28,AFR,LFML,LFRS,6
Avion,9,2019,Intérieur,MARSEILLE,NANTES,RYANAIR,41,41,33.1,0,0,50,29.3,41,RYR,LFML,LFRS,14
Avion,10,2018,Intérieur,MARSEILLE,PARIS-CDG,AIR FRANCE,191,191,100,0,0,100,12.57,31,AFR,LFML,LFPG,6
Avion,11,2018,Intérieur,MARSEILLE,PARIS-CDG,AIR FRANCE,185,183,100,2,1.1,100,11.5,39,AFR,LFML,LFPG,6
Avion,12,2018,Intérieur,MARSEILLE,PARIS-CDG,AIR FRANCE,190,190,100,0,0,100,12.1,29,AFR,LFML,LFPG,6
Avion,1,2019,Intérieur,MARSEILLE,PARIS-CDG,AIR FRANCE,188,187,100,1,0.5,100,10.2,29,AFR,LFML,LFPG,5
Avion,2,2019,Intérieur,MARSEILLE,PARIS-CDG,AIR FRANCE,172,170,100,2,1.2,100,10.6,34,AFR,LFML,LFPG,6
